label,entity1,entity2
duplicate,Title: mukii tip-pu301cb 2-port usb 3.0 expresscard; Category: electronics - general; Brand: mukii; ModelNo: tip-pu301cb; Price: 32.0;,Title: mukii transimp tip-pu301cb usb 3.0 2 port express card adapter; Category: memory card adapters; Brand: mukii; ModelNo: tip-pu301cb; Price: 29.99;
not duplicate,Title: kensington pro fit mobile wireless mouse with nano receiver black k72366us; Category: mice; Brand: kensington; ModelNo: nan; Price: 23.88;,Title: kensington wireless orbit mouse k72352us; Category: trackballs; Brand: kensington; ModelNo: k72352us; Price: 47.24;
not duplicate,Title: case logic slr camera backpack; Category: mp3 accessories; Brand: case logic; ModelNo: dcb-309black; Price: 79.99;,Title: case logic dcb-66 high zoom camera case black; Category: cases bags; Brand: case logic; ModelNo: dcb-66; Price: 25.99;
not duplicate,Title: da-lite high power model b manual screen with csr - 96 x 96 av format; Category: electronics - general; Brand: da-lite; ModelNo: 85311; Price: 555.99;,Title: da-lite model b manual wall ceiling projection screen 52 x 92 106 diagonal hdtv format high power surface with controlled screen return csr; Category: projection screens; Brand: da-lite; ModelNo: nan; Price: 374.95;
not duplicate,Title: michigan wolverines iphone 4 case silicone cover; Category: electronics - general; Brand: tribeca; ModelNo: fva3437; Price: 24.99;,Title: iowa hawkeyes iphone 4 case silicone cover; Category: computers accessories; Brand: tribeca; ModelNo: nan; Price: 17.99;
not duplicate,Title: da-lite da-plex deluxe rear projection screen - 50 1 2 x 67 1 4 video format; Category: electronics - general; Brand: da-lite; ModelNo: 27562; Price: 2544.99;,Title: da-plex base rear projection screen - 57 3 4 x 77 video format; Category: projection screens; Brand: da-lite; ModelNo: nan; Price: 2608.99;
not duplicate,Title: crown tire-track scraper needlepunch polypropylene vinyl mat 48 x 72 anthracite; Category: rugs; Brand: crown; ModelNo: te0046ac; Price: 124.97;,Title: new-crown te0046gy - tire-track scraper mat needlepunch polypropylene vinyl 48 x 72 gray - cwnte0046gy; Category: laminating supplies; Brand: crown; ModelNo: nan; Price: nan;
not duplicate,Title: innovera m4640 compatible remanufactured high-yield ink 484 page-yield black; Category: printers; Brand: innovera; ModelNo: m4640; Price: 24.99;,Title: innovera e40 - 15026363 compatible high-yield toner 4000 page-yield black; Category: computer accessories; Brand: innovera; ModelNo: nan; Price: nan;
not duplicate,Title: startech.com icusb2328 8 port usb to rs232 serial adapter hub; Category: electronics - general; Brand: startech; ModelNo: icusb2328; Price: 163.88;,Title: startech.com 4 port usb to rs-232 serial db9 adapter - serial adapter - 4 ports icusb232 4; Category: usb network adapters; Brand: startech; ModelNo: icusb232_4; Price: nan;
not duplicate,Title: pilot g2 begreen 0.70 mm retractable gel ink roller ball pen black; Category: stationery & office machinery; Brand: pilot; ModelNo: 31506; Price: 16.94;,Title: pilot 31256 - g2 roller ball retractable gel pen black ink bold dozen; Category: microphones accessories; Brand: pilot; ModelNo: nan; Price: 35.05;
not duplicate,Title: filemate imagine series k2010 usb standard keyboard; Category: computers; Brand: nan; ModelNo: nan; Price: 15.12;,Title: wintec filemate imagine series k1010 usb mini keyboard - light blue 3fmnk1010ubl-r; Category: keyboards; Brand: wintec; ModelNo: 3fmnk1010ubl-r; Price: 13.99;
not duplicate,Title: innovera heavyweight photo paper matte 8-1 2 x 11 50 sheets pack; Category: stationery & office machinery; Brand: innovera; ModelNo: 99650; Price: 11.7;,Title: epson amer premium photo paper 68 lbs . high-gloss 8-1 2 x 11 50 sheets pack; Category: storage presentation materials; Brand: epson; ModelNo: s041667; Price: 26.95;
not duplicate,Title: atrend-bbox a361-10cp b box series single speaker; Category: car stereos; Brand: atrend; ModelNo: a361-10cp; Price: 56.88;,Title: atrend-bbox a361-12cp b box series speaker for ford f150 super crew cab 2009 and up 12-inch; Category: coaxial speakers; Brand: atrend-bbox; ModelNo: a361-12cp; Price: 56.88;
not duplicate,Title: balt flipper rectangular training table top teak; Category: furniture; Brand: balt; ModelNo: 89775; Price: 359.0;,Title: balt 89880 - flipper training table top rectangular 72w x 24d mahogany; Category: printers; Brand: balt; ModelNo: nan; Price: nan;
not duplicate,Title: da-lite da-glas unframed rear projection screen - 43 1 4 x 57 3 4 video format; Category: electronics - general; Brand: da-lite; ModelNo: 27602; Price: 920.99;,Title: da-lite 27578 da-plex self trimming rear projection screen - 96 x 96 av format; Category: projection screens; Brand: da-lite; ModelNo: nan; Price: nan;
not duplicate,Title: netgear prosafe plus 8-port ethernet switch; Category: networking; Brand: netgear; ModelNo: gs108e100nas; Price: 78.88;,Title: netgear prosafe 16-port fast ethernet unmanaged plus switch fs116e; Category: switches; Brand: netgear; ModelNo: fs116e-100nas; Price: 69.99;
not duplicate,Title: da-lite video spectra 1.5 model c manual screen - 78 x 139 hdtv format; Category: electronics - general; Brand: da-lite; ModelNo: 82973; Price: 787.99;,Title: da-lite deluxe model b video spectra 1.5 - projection screen; Category: projection screens; Brand: da-lite; ModelNo: model b video spectra 1.5; Price: 125.95;
not duplicate,Title: ilive iphone app-enhanced speaker dock; Category: electronics - general; Brand: ilive; ModelNo: isp301b; Price: 53.88;,Title: ilive isd291b ipad iphone ipod app-enhanced speaker dock; Category: nan; Brand: ilive; ModelNo: isd291b; Price: 69.0;
not duplicate,Title: kingston kth-mlg4 2g 2gb ddr2 240-pin sdram server memory module; Category: memory; Brand: kingston; ModelNo: kth-mlg4 / 2g; Price: 55.92;,Title: kingston 8 gb ddr2 sdram memory module 8 gb 667mhz ddr2 sdram 240pin kth-xw9400k2 8g; Category: memory; Brand: kingston; ModelNo: kth-xw9400k2 / 8g; Price: 224.65;
not duplicate,Title: inland pro iphone and ipod 3-in-1 charging kit; Category: mp3 accessories; Brand: inland; ModelNo: 08521; Price: 9.84;,Title: inland pro 3-in-one kit for iphone ipod white; Category: chargers; Brand: inland; ModelNo: 08522; Price: 0.99;
not duplicate,Title: targus universal usb car charger; Category: mp3 accessories; Brand: targus; ModelNo: apd0401us; Price: 31.88;,Title: tunejuice universal usb charger for ipod iphone; Category: chargers adapters; Brand: griffin technology; ModelNo: gc23058; Price: 11.41;
not duplicate,Title: hp ed493ut smart auto power adapter; Category: electronics - general; Brand: hp; ModelNo: ed493ut; Price: 97.88;,Title: hp ed494aa 65 watt smart ac adapter; Category: chargers adapters; Brand: hp; ModelNo: ed494aa #aba; Price: 9.15;
not duplicate,Title: memorex color slim cd jewel cases - 100 pack; Category: electronics - general; Brand: memorex; ModelNo: 3202-1990; Price: 29.88;,Title: memorex 32021926 clear slim jewel cases 25-pack; Category: disc jewel cases; Brand: memorex; ModelNo: 32021926; Price: 7.2;
not duplicate,Title: logitech usb webcam c270h; Category: electronics - general; Brand: logitech; ModelNo: c270h; Price: 29.0;,Title: logitech 720p webcam c510; Category: computer accessories; Brand: logitech; ModelNo: 960-000593; Price: 49.99;
